%time sig_sin_out sig_adc_out freq_val_de
0.00013 1.73205987621 0110111011011010 11111111.1
0.0001301 0.684057343345 0010101111001000 11111111.1
0.0001302 -0.684023216781 1101010000111001 11111111.1
0.0001303 -1.73204171784 1001000100100110 11111111.1
0.0001304 -1.96961866517 1000000111110010 11111111.1
0.0001305 -1.28558916687 1010110110111001 11111111.1
0.0001306 -1.82211966553e-05 0000000000000000 11111111.1
0.0001307 1.28556125038 0101001001000111 11111111.1
0.0001308 1.96961233702 0111111000001110 11111111.1
0.0001309 1.73205993904 0110111011011010 11111111.1
0.000131 0.684057461428 0010101111001000 11111111.1
0.0001311 -0.684023098697 1101010000111001 11111111.1
0.0001312 -1.73204165501 1001000100100110 11111111.1
0.0001313 -1.96961868699 1000000111110010 11111111.1
0.0001314 -1.28558926313 1010110110111001 11111111.1
0.0001315 -1.83468583315e-05 0000000000000000 11111111.1
0.0001316 1.28556115411 0101001001000111 11111111.1
0.0001317 1.96961231519 0111111000001110 11111111.1
0.0001318 1.73206000187 0110111011011010 11111111.1
0.0001319 0.684057579511 0010101111001000 11111111.1
0.000132 -0.684022980613 1101010000111001 11111111.1
0.0001321 -1.73204159218 1001000100100110 11111111.1
0.0001322 -1.96961870881 1000000111110010 11111111.1
0.0001323 -1.28558935939 1010110110111001 11111111.1
0.0001324 -1.84725200077e-05 0000000000000000 11111111.1
0.0001325 1.28556105785 0101001001000111 11111111.1
0.0001326 1.96961229337 0111111000001110 11111111.1
0.0001327 1.7320600647 0110111011011010 11111111.1
0.0001328 0.684057697594 0010101111001000 11111111.1
0.0001329 -0.684022862529 1101010000111001 11111111.1
0.000133 -1.73204152935 1001000100100110 11111111.1
0.0001331 -1.96961873063 1000000111110010 11111111.1
0.0001332 -1.28558945566 1010110110111001 11111111.1
0.0001333 -1.85981816838e-05 0000000000000000 11111111.1
0.0001334 1.28556096159 0101001001000111 11111111.1
0.0001335 1.96961227155 0111111000001110 11111111.1
0.0001336 1.73206012753 0110111011011010 11111111.1
0.0001337 0.684057815677 0010101111001000 11111111.1
0.0001338 -0.684022744446 1101010000111001 11111111.1
0.0001339 -1.73204146652 1001000100100110 11111111.1
0.000134 -1.96961875245 1000000111110010 11111111.1
0.0001341 -1.28558955192 1010110110111001 11111111.1
0.0001342 -1.872384336e-05 0000000000000000 11111111.1
0.0001343 1.28556086532 0101001001000111 11111111.1
0.0001344 1.96961224973 0111111000001110 11111111.1
0.0001345 1.73206019036 0110111011011010 11111111.1
0.0001346 0.68405793376 0010101111001000 11111111.1
0.0001347 -0.684022626362 1101010000111001 11111111.1
0.0001348 -1.73204140368 1001000100100110 11111111.1
0.0001349 -1.96961877427 1000000111110010 11111111.1
0.000135 -1.28558964818 1010110110111001 11111111.1
0.0001351 -1.88495050362e-05 0000000000000000 11111111.1
0.0001352 1.28556076906 0101001001000111 11111111.1
0.0001353 1.96961222791 0111111000001110 11111111.1
0.0001354 1.73206025319 0110111011011010 11111111.1
0.0001355 0.684058051843 0010101111001000 11111111.1
0.0001356 -0.684022508278 1101010000111001 11111111.1
0.0001357 -1.73204134085 1001000100100110 11111111.1
0.0001358 -1.96961879609 1000000111110010 11111111.1
0.0001359 -1.28558974444 1010110110111001 11111111.1
0.000136 -1.89751667124e-05 0000000000000000 11111111.1
0.0001361 1.2855606728 0101001001000111 11111111.1
0.0001362 1.96961220608 0111111000001110 11111111.1
0.0001363 1.73206031602 0110111011011010 11111111.1
0.0001364 0.684058169926 0010101111001000 11111111.1
0.0001365 -0.684022390194 1101010000111001 11111111.1
0.0001366 -1.73204127802 1001000100100110 11111111.1
0.0001367 -1.96961881791 1000000111110010 11111111.1
0.0001368 -1.2855898407 1010110110111001 11111111.1
0.0001369 -1.91008283886e-05 0000000000000000 11111111.1
0.000137 1.28556057654 0101001001000111 11111111.1
0.0001371 1.96961218426 0111111000001110 11111111.1
0.0001372 1.73206037885 0110111011011010 11111111.1
0.0001373 0.684058288009 0010101111001000 11111111.1
0.0001374 -0.684022272111 1101010000111001 11111111.1
0.0001375 -1.73204121519 1001000100100110 11111111.1
0.0001376 -1.96961883973 1000000111110010 11111111.1
0.0001377 -1.28558993696 1010110110111001 11111111.1
0.0001378 -1.92264900648e-05 0000000000000000 11111111.1
0.0001379 1.28556048027 0101001001000111 11111111.1
0.000138 1.96961216244 0111111000001110 11111111.1
0.0001381 1.73206044168 0110111011011010 11111111.1
0.0001382 0.684058406092 0010101111001000 11111111.1
0.0001383 -0.684022154027 1101010000111001 11111111.1
0.0001384 -1.73204115236 1001000100100110 11111111.1
0.0001385 -1.96961886155 1000000111110010 11111111.1
0.0001386 -1.28559003323 1010110110111001 11111111.1
0.0001387 -1.93521517409e-05 0000000000000000 11111111.1
0.0001388 1.28556038401 0101001001000111 11111111.1
0.0001389 1.96961214062 0111111000001110 11111111.1
0.000139 1.73206050451 0110111011011010 11111111.1
0.0001391 0.684058524175 0010101111001000 11111111.1
0.0001392 -0.684022035943 1101010000111001 11111111.1
0.0001393 -1.73204108952 1001000100100110 11111111.1
0.0001394 -1.96961888337 1000000111110010 11111111.1
0.0001395 -1.28559012949 1010110110111001 11111111.1
0.0001396 -1.94778134171e-05 0000000000000000 11111111.1
0.0001397 1.28556028775 0101001001000111 11111111.1
0.0001398 1.96961211879 0111111000001110 11111111.1
0.0001399 1.73206056734 0110111011011010 11111111.1
0.00014 0.684058642258 0010101111001000 11111111.1
0.0001401 -0.684021917859 1101010000111001 11111111.1
0.0001402 -1.73204102669 1001000100100110 11111111.1
0.0001403 -1.96961890519 1000000111110010 11111111.1
0.0001404 -1.28559022575 1010110110111001 11111111.1
0.0001405 -1.96034750933e-05 0000000000000000 11111111.1
0.0001406 1.28556019148 0101001001000111 11111111.1
0.0001407 1.96961209697 0111111000001110 11111111.1
0.0001408 1.73206063017 0110111011011010 11111111.1
0.0001409 0.684058760341 0010101111001000 11111111.1
0.000141 -0.684021799775 1101010000111001 11111111.1
0.0001411 -1.73204096386 1001000100100110 11111111.1
0.0001412 -1.96961892701 1000000111110010 11111111.1
0.0001413 -1.28559032201 1010110110111001 11111111.1
0.0001414 -1.97291367695e-05 0000000000000000 11111111.1
0.0001415 1.28556009522 0101001001000111 11111111.1
0.0001416 1.96961207515 0111111000001110 11111111.1
0.0001417 1.732060693 0110111011011010 11111111.1
0.0001418 0.684058878424 0010101111001000 11111111.1
0.0001419 -0.684021681692 1101010000111001 11111111.1
0.000142 -1.73204090103 1001000100100110 11111111.1
0.0001421 -1.96961894883 1000000111110010 11111111.1
0.0001422 -1.28559041827 1010110110111001 11111111.1
0.0001423 -1.98547984457e-05 0000000000000000 11111111.1
0.0001424 1.28555999896 0101001001000111 11111111.1
0.0001425 1.96961205333 0111111000001110 11111111.1
0.0001426 1.73206075583 0110111011011010 11111111.1
0.0001427 0.684058996507 0010101111001000 11111111.1
0.0001428 -0.684021563608 1101010000111001 11111111.1
0.0001429 -1.7320408382 1001000100100110 11111111.1
0.000143 -1.96961897065 1000000111110010 11111111.1
0.0001431 -1.28559051453 1010110110111001 11111111.1
0.0001432 -1.99804601219e-05 0000000000000000 11111111.1
0.0001433 1.28555990269 0101001001000111 11111111.1
0.0001434 1.96961203151 0111111000001110 11111111.1
0.0001435 1.73206081866 0110111011011010 11111111.1
0.0001436 0.684059114589 0010101111001000 11111111.1
0.0001437 -0.684021445524 1101010000111001 11111111.1
0.0001438 -1.73204077536 1001000100100110 11111111.1
0.0001439 -1.96961899247 1000000111110010 11111111.1
0.000144 -1.2855906108 1010110110111001 11111111.1
0.0001441 -2.0106121798e-05 0000000000000000 11111111.1
0.0001442 1.28555980643 0101001001000111 11111111.1
0.0001443 1.96961200968 0111111000001110 11111111.1
0.0001444 1.73206088149 0110111011011010 11111111.1
0.0001445 0.684059232672 0010101111001000 11111111.1
0.0001446 -0.68402132744 1101010000111001 11111111.1
0.0001447 -1.73204071253 1001000100100110 11111111.1
0.0001448 -1.96961901429 1000000111110010 11111111.1
0.0001449 -1.28559070706 1010110110111001 11111111.1
0.000145 -2.02317834742e-05 0000000000000000 11111111.1
0.0001451 1.28555971017 0101001001000111 11111111.1
0.0001452 1.96961198786 0111111000001110 11111111.1
0.0001453 1.73206094432 0110111011011010 11111111.1
0.0001454 0.684059350755 0010101111001000 11111111.1
0.0001455 -0.684021209357 1101010000111001 11111111.1
0.0001456 -1.7320406497 1001000100100110 11111111.1
0.0001457 -1.96961903611 1000000111110010 11111111.1
0.0001458 -1.28559080332 1010110110111001 11111111.1
0.0001459 -2.03574451504e-05 0000000000000000 11111111.1
0.000146 1.2855596139 0101001001000111 11111111.1
0.0001461 1.96961196604 0111111000001110 11111111.1
0.0001462 1.73206100714 0110111011011010 11111111.1
0.0001463 0.684059468838 0010101111001000 11111111.1
0.0001464 -0.684021091273 1101010000111001 11111111.1
0.0001465 -1.73204058687 1001000100100110 11111111.1
0.0001466 -1.96961905793 1000000111110010 11111111.1
0.0001467 -1.28559089958 1010110110111001 11111111.1
0.0001468 -2.04831068266e-05 0000000000000000 11111111.1
0.0001469 1.28555951764 0101001001000111 11111111.1
0.000147 1.96961194422 0111111000001110 11111111.1
0.0001471 1.73206106997 0110111011011010 11111111.1
0.0001472 0.684059586921 0010101111001000 11111111.1
0.0001473 -0.684020973189 1101010000111001 11111111.1
0.0001474 -1.73204052404 1001000100100110 11111111.1
0.0001475 -1.96961907975 1000000111110010 11111111.1
0.0001476 -1.28559099584 1010110110111001 11111111.1
0.0001477 -2.06087685028e-05 0000000000000000 11111111.1
0.0001478 1.28555942138 0101001001000111 11111111.1
0.0001479 1.9696119224 0111111000001110 11111111.1
0.000148 1.7320611328 0110111011011010 11111111.1
0.0001481 0.684059705004 0010101111001000 11111111.1
0.0001482 -0.684020855105 1101010000111001 11111111.1
0.0001483 -1.7320404612 1001000100100110 11111111.1
0.0001484 -1.96961910157 1000000111110010 11111111.1
0.0001485 -1.2855910921 1010110110111001 11111111.1
0.0001486 -2.0734430179e-05 0000000000000000 11111111.1
0.0001487 1.28555932511 0101001001000111 11111111.1
0.0001488 1.96961190057 0111111000001110 11111111.1
0.0001489 1.73206119563 0110111011011010 11111111.1
0.000149 0.684059823087 0010101111001000 11111111.1
0.0001491 -0.684020737021 1101010000111001 11111111.1
0.0001492 -1.73204039837 1001000100100110 11111111.1
0.0001493 -1.96961912339 1000000111110010 11111111.1
0.0001494 -1.28559118836 1010110110111001 11111111.1
0.0001495 -2.08600918551e-05 0000000000000000 11111111.1
0.0001496 1.28555922885 0101001001000111 11111111.1
0.0001497 1.96961187875 0111111000001110 11111111.1
0.0001498 1.73206125846 0110111011011010 11111111.1
0.0001499 0.68405994117 0010101111001000 11111111.1
0.00015 -0.684020618938 1101010000111001 11111111.1
0.0001501 -1.73204033554 1001000100100110 11111111.1
0.0001502 -1.96961914521 1000000111110010 11111111.1
0.0001503 -1.28559128463 1010110110111001 11111111.1
0.0001504 -2.09857535313e-05 0000000000000000 11111111.1
0.0001505 1.28555913259 0101001001000111 11111111.1
0.0001506 1.96961185693 0111111000001110 11111111.1
0.0001507 1.73206132129 0110111011011010 11111111.1
0.0001508 0.684060059253 0010101111001000 11111111.1
0.0001509 -0.684020500854 1101010000111001 11111111.1
0.000151 -1.73204027271 1001000100100110 11111111.1
0.0001511 -1.96961916702 1000000111110010 11111111.1
0.0001512 -1.28559138089 1010110110111001 11111111.1
0.0001513 -2.11114152075e-05 0000000000000000 11111111.1
0.0001514 1.28555903632 0101001001000111 11111111.1
0.0001515 1.96961183511 0111111000001110 11111111.1
0.0001516 1.73206138412 0110111011011010 11111111.1
0.0001517 0.684060177336 0010101111001000 11111111.1
0.0001518 -0.68402038277 1101010000111001 11111111.1
0.0001519 -1.73204020988 1001000100100110 11111111.1
0.000152 -1.96961918884 1000000111110010 11111111.1
0.0001521 -1.28559147715 1010110110111001 11111111.1
0.0001522 -2.12370768837e-05 0000000000000000 11111111.1
0.0001523 1.28555894006 0101001001000111 11111111.1
0.0001524 1.96961181328 0111111000001110 11111111.1
0.0001525 1.73206144695 0110111011011010 11111111.1
0.0001526 0.684060295418 0010101111001000 11111111.1
0.0001527 -0.684020264686 1101010000111001 11111111.1
0.0001528 -1.73204014704 1001000100100110 11111111.1
0.0001529 -1.96961921066 1000000111110010 11111111.1
0.000153 -1.28559157341 1010110110111001 11111111.1
0.0001531 -2.13627385599e-05 0000000000000000 11111111.1
0.0001532 1.2855588438 0101001001000111 11111111.1
0.0001533 1.96961179146 0111111000001110 11111111.1
0.0001534 1.73206150978 0110111011011010 11111111.1
0.0001535 0.684060413501 0010101111001000 11111111.1
0.0001536 -0.684020146602 1101010000111001 11111111.1
0.0001537 -1.73204008421 1001000100100110 11111111.1
0.0001538 -1.96961923248 1000000111110010 11111111.1
0.0001539 -1.28559166967 1010110110111001 11111111.1
0.000154 -2.14884002361e-05 0000000000000000 11111111.1
0.0001541 1.28555874753 0101001001000111 11111111.1
0.0001542 1.96961176964 0111111000001110 11111111.1
0.0001543 1.73206157261 0110111011011010 11111111.1
0.0001544 0.684060531584 0010101111001000 11111111.1
0.0001545 -0.684020028519 1101010000111001 11111111.1
0.0001546 -1.73204002138 1001000100100110 11111111.1
0.0001547 -1.9696192543 1000000111110010 11111111.1
0.0001548 -1.28559176593 1010110110111001 11111111.1
0.0001549 -2.16140619122e-05 0000000000000000 11111111.1
0.000155 1.28555865127 0101001001000111 11111111.1
0.0001551 1.96961174782 0111111000001110 11111111.1
0.0001552 1.73206163544 0110111011011010 11111111.1
0.0001553 0.684060649667 0010101111001000 11111111.1
0.0001554 -0.684019910435 1101010000111001 11111111.1
0.0001555 -1.73203995855 1001000100100110 11111111.1
0.0001556 -1.96961927612 1000000111110010 11111111.1
0.0001557 -1.2855918622 1010110110111001 11111111.1
0.0001558 -2.17397235884e-05 0000000000000000 11111111.1
0.0001559 1.28555855501 0101001001000111 11111111.1
0.000156 1.969611726 0111111000001110 11111111.1
0.0001561 1.73206169827 0110111011011010 11111111.1
0.0001562 0.68406076775 0010101111001000 11111111.1
0.0001563 -0.684019792351 1101010000111001 11111111.1
0.0001564 -1.73203989572 1001000100100110 11111111.1
0.0001565 -1.96961929794 1000000111110010 11111111.1
0.0001566 -1.28559195846 1010110110111001 11111111.1
0.0001567 -2.18653852646e-05 0000000000000000 11111111.1
0.0001568 1.28555845874 0101001001000111 11111111.1
0.0001569 1.96961170417 0111111000001110 11111111.1
0.000157 1.7320617611 0110111011011010 11111111.1
0.0001571 0.684060885833 0010101111001000 11111111.1
0.0001572 -0.684019674267 1101010000111001 11111111.1
0.0001573 -1.73203983288 1001000100100110 11111111.1
0.0001574 -1.96961931976 1000000111110010 11111111.1
0.0001575 -1.28559205472 1010110110111001 11111111.1
0.0001576 -2.19910469408e-05 0000000000000000 11111111.1
0.0001577 1.28555836248 0101001001000111 11111111.1
0.0001578 1.96961168235 0111111000001110 11111111.1
0.0001579 1.73206182393 0110111011011010 11111111.1
0.000158 0.684061003918 0010101111001000 11111111.1
0.0001581 -0.684019556181 1101010000111001 11111111.1
0.0001582 -1.73203977005 1001000100100110 11111111.1
0.0001583 -1.96961934158 1000000111110010 11111111.1
0.0001584 -1.28559215098 1010110110111001 11111111.1
0.0001585 -2.21167149834e-05 0000000000000000 11111111.1
0.0001586 1.28555826621 0101001001000111 11111111.1
0.0001587 1.96961166053 0111111000001110 11111111.1
0.0001588 1.73206188677 0110111011011010 11111111.1
0.0001589 0.684061122008 0010101111001000 11111111.1
0.000159 -0.684019438089 1101010000111001 11111111.1
0.0001591 -1.73203970721 1001000100100110 11111111.1
0.0001592 -1.9696193634 1000000111110010 11111111.1
0.0001593 -1.28559224725 1010110110111001 11111111.1
0.0001594 -2.22423848451e-05 0000000000000000 11111111.1
0.0001595 1.28555816994 0101001001000111 11111111.1
0.0001596 1.9696116387 0111111000001110 11111111.1
0.0001597 1.7320619496 0110111011011010 11111111.1
0.0001598 0.684061240099 0010101111001000 11111111.1
0.0001599 -0.684019319998 1101010000111001 11111111.1
0.00016 -1.73203964438 1001000100100110 11111111.1
0.0001601 -1.96961938522 1000000111110010 11111111.1
0.0001602 -1.28559234352 1010110110111001 11111111.1
0.0001603 -2.23680547067e-05 0000000000000000 11111111.1
0.0001604 1.28555807367 0101001001000111 11111111.1
0.0001605 1.96961161688 0111111000001110 11111111.1
0.0001606 1.73206201243 0110111011011010 11111111.1
0.0001607 0.684061358189 0010101111001000 11111111.1
0.0001608 -0.684019201906 1101010000111001 11111111.1
0.0001609 -1.73203958154 1001000100100110 11111111.1
0.000161 -1.96961940705 1000000111110010 11111111.1
0.0001611 -1.28559243979 1010110110111001 11111111.1
0.0001612 -2.24937245683e-05 0000000000000000 11111111.1
0.0001613 1.2855579774 0101001001000111 11111111.1
0.0001614 1.96961159506 0111111000001110 11111111.1
0.0001615 1.73206207527 0110111011011010 11111111.1
0.0001616 0.68406147628 0010101111001000 11111111.1
0.0001617 -0.684019083815 1101010000111001 11111111.1
0.0001618 -1.73203951871 1001000100100110 11111111.1
0.0001619 -1.96961942887 1000000111110010 11111111.1
0.000162 -1.28559253606 1010110110111001 11111111.1
0.0001621 -2.261939443e-05 0000000000000000 11111111.1
0.0001622 1.28555788113 0101001001000111 11111111.1
0.0001623 1.96961157323 0111111000001110 11111111.1
0.0001624 1.7320621381 0110111011011010 11111111.1
0.0001625 0.68406159437 0010101111001000 11111111.1
0.0001626 -0.684018965723 1101010000111001 11111111.1
0.0001627 -1.73203945587 1001000100100110 11111111.1
0.0001628 -1.96961945069 1000000111110010 11111111.1
0.0001629 -1.28559263232 1010110110111001 11111111.1
0.000163 -2.27450642916e-05 0000000000000000 11111111.1
0.0001631 1.28555778486 0101001001000111 11111111.1
0.0001632 1.96961155141 0111111000001110 11111111.1
0.0001633 1.73206220093 0110111011011010 11111111.1
0.0001634 0.684061712461 0010101111001000 11111111.1
0.0001635 -0.684018847632 1101010000111001 11111111.1
0.0001636 -1.73203939303 1001000100100110 11111111.1
0.0001637 -1.96961947251 1000000111110010 11111111.1
0.0001638 -1.28559272859 1010110110111001 11111111.1
0.0001639 -2.28707341532e-05 0000000000000000 11111111.1
0.000164 1.28555768859 0101001001000111 11111111.1
0.0001641 1.96961152958 0111111000001110 11111111.1
0.0001642 1.73206226377 0110111011011010 11111111.1
0.0001643 0.684061830551 0010101111001000 11111111.1
0.0001644 -0.68401872954 1101010000111001 11111111.1
0.0001645 -1.7320393302 1001000100100110 11111111.1
0.0001646 -1.96961949433 1000000111110010 11111111.1
0.0001647 -1.28559282486 1010110110111001 11111111.1
0.0001648 -2.29964040149e-05 0000000000000000 11111111.1
0.0001649 1.28555759232 0101001001000111 11111111.1
0.000165 1.96961150776 0111111000001110 11111111.1
0.0001651 1.7320623266 0110111011011010 11111111.1
0.0001652 0.684061948642 0010101111001000 11111111.1
0.0001653 -0.684018611449 1101010000111001 11111111.1
0.0001654 -1.73203926736 1001000100100110 11111111.1
0.0001655 -1.96961951615 1000000111110010 11111111.1
0.0001656 -1.28559292113 1010110110111001 11111111.1
0.0001657 -2.31220738765e-05 0000000000000000 11111111.1
0.0001658 1.28555749605 0101001001000111 11111111.1
0.0001659 1.96961148594 0111111000001110 11111111.1
0.000166 1.73206238943 0110111011011010 11111111.1
0.0001661 0.684062066733 0010101111001000 11111111.1
0.0001662 -0.684018493357 1101010000111001 11111111.1
0.0001663 -1.73203920453 1001000100100110 11111111.1
0.0001664 -1.96961953797 1000000111110010 11111111.1
0.0001665 -1.28559301739 1010110110111001 11111111.1
0.0001666 -2.32477437381e-05 0000000000000000 11111111.1
0.0001667 1.28555739978 0101001001000111 11111111.1
0.0001668 1.96961146411 0111111000001110 11111111.1
0.0001669 1.73206245227 0110111011011010 11111111.1
0.000167 0.684062184823 0010101111001000 11111111.1
0.0001671 -0.684018375265 1101010000111001 11111111.1
0.0001672 -1.73203914169 1001000100100110 11111111.1
0.0001673 -1.96961955979 1000000111110010 11111111.1
0.0001674 -1.28559311366 1010110110111001 11111111.1
0.0001675 -2.33734135998e-05 0000000000000000 11111111.1
0.0001676 1.28555730352 0101001001000111 11111111.1
0.0001677 1.96961144229 0111111000001110 11111111.1
0.0001678 1.7320625151 0110111011011010 11111111.1
0.0001679 0.684062302914 0010101111001000 11111111.1
0.000168 -0.684018257174 1101010000111001 11111111.1
0.0001681 -1.73203907885 1001000100100110 11111111.1
0.0001682 -1.96961958161 1000000111110010 11111111.1
0.0001683 -1.28559320993 1010110110111001 11111111.1
0.0001684 -2.34990834614e-05 0000000000000000 11111111.1
0.0001685 1.28555720725 0101001001000111 11111111.1
0.0001686 1.96961142047 0111111000001110 11111111.1
0.0001687 1.73206257794 0110111011011010 11111111.1
0.0001688 0.684062421004 0010101111001000 11111111.1
0.0001689 -0.684018139082 1101010000111001 11111111.1
0.000169 -1.73203901602 1001000100100110 11111111.1
0.0001691 -1.96961960343 1000000111110010 11111111.1
0.0001692 -1.2855933062 1010110110111001 11111111.1
0.0001693 -2.3624753323e-05 0000000000000000 11111111.1
0.0001694 1.28555711098 0101001001000111 11111111.1
0.0001695 1.96961139864 0111111000001110 11111111.1
0.0001696 1.73206264077 0110111011011010 11111111.1
0.0001697 0.684062539095 0010101111001000 11111111.1
0.0001698 -0.684018020991 1101010000111001 11111111.1
0.0001699 -1.73203895318 1001000100100110 11111111.1
0.00017 -1.96961962525 1000000111110010 11111111.1
0.0001701 -1.28559340247 1010110110111001 11111111.1
0.0001702 -2.37504231847e-05 0000000000000000 11111111.1
0.0001703 1.28555701471 0101001001000111 11111111.1
0.0001704 1.96961137682 0111111000001110 11111111.1
0.0001705 1.7320627036 0110111011011010 11111111.1
0.0001706 0.684062657185 0010101111001000 11111111.1
0.0001707 -0.684017902899 1101010000111001 11111111.1
0.0001708 -1.73203889034 1001000100100110 11111111.1
0.0001709 -1.96961964708 1000000111110010 11111111.1
0.000171 -1.28559349873 1010110110111001 11111111.1
0.0001711 -2.38760930463e-05 0000000000000000 11111111.1
0.0001712 1.28555691844 0101001001000111 11111111.1
0.0001713 1.96961135499 0111111000001110 11111111.1
0.0001714 1.73206276644 0110111011011010 11111111.1
0.0001715 0.684062775276 0010101111001000 11111111.1
0.0001716 -0.684017784808 1101010000111001 11111111.1
0.0001717 -1.73203882751 1001000100100110 11111111.1
0.0001718 -1.9696196689 1000000111110010 11111111.1
0.0001719 -1.285593595 1010110110111001 11111111.1
0.000172 -2.40017629079e-05 0000000000000000 11111111.1
0.0001721 1.28555682217 0101001001000111 11111111.1
0.0001722 1.96961133317 0111111000001110 11111111.1
0.0001723 1.73206282927 0110111011011010 11111111.1
0.0001724 0.684062893366 0010101111001000 11111111.1
0.0001725 -0.684017666716 1101010000111001 11111111.1
0.0001726 -1.73203876467 1001000100100110 11111111.1
0.0001727 -1.96961969072 1000000111110010 11111111.1
0.0001728 -1.28559369127 1010110110111001 11111111.1
0.0001729 -2.41274327696e-05 0000000000000000 11111111.1
0.000173 1.2855567259 0101001001000111 11111111.1
0.0001731 1.96961131135 0111111000001110 11111111.1
0.0001732 1.7320628921 0110111011011010 11111111.1
0.0001733 0.684063011457 0010101111001000 11111111.1
0.0001734 -0.684017548625 1101010000111001 11111111.1
0.0001735 -1.73203870184 1001000100100110 11111111.1
0.0001736 -1.96961971254 1000000111110010 11111111.1
0.0001737 -1.28559378754 1010110110111001 11111111.1
0.0001738 -2.42531026312e-05 0000000000000000 11111111.1
0.0001739 1.28555662963 0101001001000111 11111111.1
0.000174 1.96961128952 0111111000001110 11111111.1
0.0001741 1.73206295494 0110111011011010 11111111.1
0.0001742 0.684063129547 0010101111001000 11111111.1
0.0001743 -0.684017430533 1101010000111001 11111111.1
0.0001744 -1.732038639 1001000100100110 11111111.1
0.0001745 -1.96961973436 1000000111110010 11111111.1
0.0001746 -1.2855938838 1010110110111001 11111111.1
0.0001747 -2.43787724928e-05 0000000000000000 11111111.1
0.0001748 1.28555653336 0101001001000111 11111111.1
0.0001749 1.9696112677 0111111000001110 11111111.1
0.000175 1.73206301777 0110111011011010 11111111.1
0.0001751 0.684063247638 0010101111001000 11111111.1
0.0001752 -0.684017312441 1101010000111001 11111111.1
0.0001753 -1.73203857616 1001000100100110 11111111.1
0.0001754 -1.96961975618 1000000111110010 11111111.1
0.0001755 -1.28559398007 1010110110111001 11111111.1
0.0001756 -2.45044423545e-05 0000000000000000 11111111.1
0.0001757 1.28555643709 0101001001000111 11111111.1
0.0001758 1.96961124588 0111111000001110 11111111.1
0.0001759 1.7320630806 0110111011011010 11111111.1
0.000176 0.684063365728 0010101111001000 11111111.1
0.0001761 -0.68401719435 1101010000111001 11111111.1
0.0001762 -1.73203851333 1001000100100110 11111111.1
0.0001763 -1.969619778 1000000111110010 11111111.1
0.0001764 -1.28559407634 1010110110111001 11111111.1
0.0001765 -2.46301122161e-05 0000000000000000 11111111.1
0.0001766 1.28555634082 0101001001000111 11111111.1
0.0001767 1.96961122405 0111111000001110 11111111.1
0.0001768 1.73206314344 0110111011011010 11111111.1
0.0001769 0.684063483819 0010101111001000 11111111.1
0.000177 -0.684017076258 1101010000111001 11111111.1
0.0001771 -1.73203845049 1001000100100110 11111111.1
0.0001772 -1.96961979982 1000000111110010 11111111.1
0.0001773 -1.28559417261 1010110110111001 11111111.1
0.0001774 -2.47557820777e-05 0000000000000000 11111111.1
0.0001775 1.28555624455 0101001001000111 11111111.1
0.0001776 1.96961120223 0111111000001110 11111111.1
0.0001777 1.73206320627 0110111011011010 11111111.1
0.0001778 0.684063601909 0010101111001000 11111111.1
0.0001779 -0.684016958167 1101010000111001 11111111.1
0.000178 -1.73203838765 1001000100100110 11111111.1
0.0001781 -1.96961982164 1000000111110010 11111111.1
0.0001782 -1.28559426888 1010110110111001 11111111.1
0.0001783 -2.48814519394e-05 0000000000000000 11111111.1
0.0001784 1.28555614828 0101001001000111 11111111.1
0.0001785 1.9696111804 0111111000001110 11111111.1
0.0001786 1.73206326911 0110111011011010 11111111.1
0.0001787 0.68406372 0010101111001000 11111111.1
0.0001788 -0.684016840075 1101010000111001 11111111.1
0.0001789 -1.73203832482 1001000100100110 11111111.1
0.000179 -1.96961984346 1000000111110010 11111111.1
0.0001791 -1.28559436514 1010110110111001 11111111.1
0.0001792 -2.5007121801e-05 0000000000000000 11111111.1
0.0001793 1.28555605201 0101001001000111 11111111.1
0.0001794 1.96961115858 0111111000001110 11111111.1
0.0001795 1.73206333194 0110111011011010 11111111.1
0.0001796 0.68406383809 0010101111001000 11111111.1
0.0001797 -0.684016721984 1101010000111001 11111111.1
0.0001798 -1.73203826198 1001000100100110 11111111.1
0.0001799 -1.96961986528 1000000111110010 11111111.1
0.00018 -1.28559446141 1010110110111001 11111111.1
0.0001801 -2.51327916626e-05 0000000000000000 11111111.1
0.0001802 1.28555595574 0101001001000111 11111111.1
0.0001803 1.96961113676 0111111000001110 11111111.1
0.0001804 1.73206339477 0110111011011010 11111111.1
0.0001805 0.684063956181 0010101111001000 11111111.1
0.0001806 -0.684016603892 1101010000111001 11111111.1
0.0001807 -1.73203819915 1001000100100110 11111111.1
0.0001808 -1.9696198871 1000000111110010 11111111.1
0.0001809 -1.28559455768 1010110110111001 11111111.1
0.000181 -2.52584615242e-05 0000000000000000 11111111.1
0.0001811 1.28555585947 0101001001000111 11111111.1
0.0001812 1.96961111493 0111111000001110 11111111.1
0.0001813 1.73206345761 0110111011011010 11111111.1
0.0001814 0.684064074271 0010101111001000 11111111.1
0.0001815 -0.6840164858 1101010000111001 11111111.1
0.0001816 -1.73203813631 1001000100100110 11111111.1
0.0001817 -1.96961990892 1000000111110010 11111111.1
0.0001818 -1.28559465395 1010110110111001 11111111.1
0.0001819 -2.53841313859e-05 0000000000000000 11111111.1
0.000182 1.2855557632 0101001001000111 11111111.1
0.0001821 1.96961109311 0111111000001110 11111111.1
